text,size
pockets,1
podium,1
poignant,1
point,63
pointed,8
pointing,2
points,16
poised,1
poison,2
poked,1
poker,2
poland,1
polarized,1
police,8
policeman,1
policies,33
policy,108
policymakers,1
polio,2
polish,1
polite,1
political,37
politically,1
politician,11
politicians,26
politicized,1
politicizing,1
politics,10
politicsfind,1
polity,1
poll,18
polled,1
polls,14
polluting,1
pomerancethe,1
ponzi,7
pool,4
poor,18
poorer,2
poorly,1
pop,1
popular,1
population,25
populations,5
populist,1
populous,1
port,1
portion,1
portland,1
portray,1
portrays,1
portsmouth,3
portugal,2
portuguese,2
pose,1
posed,2
poses,3
posing,1
position,17
positions,7
positive,6
possess,1
possibilities,1
possibility,7
possible,9
possibly,2
post,11
postcard,1
postcards,1
postdated,1
postelection,1
pot,2
potential,8
potentially,8
poultry,3
pound,1
pounds,1
pour,1
poverty,13
power,27
powerful,20
powerless,4
practical,3
practically,1
practice,5
practiced,3
practices,1
pragmatic,1
praise,1
praised,2
praises,1
pramila,1
pratt,1
prayers,1
pre,2
preacher,1
precise,3
precisely,8
predecessors,1
predicated,1
predict,1
predictability,1
predictable,1
predicted,2
preemption,3
prefer,3
preference,2
preferred,2
pregnant,1
prejudice,1
prematurely,1
premium,1
premiums,2
preparation,1
prepare,2
prepared,5
prepares,1
preparesto,1
preparing,2
preposterous,1
prerequisite,1
pres,1
prescription,11
presence,11
presented,1
presents,1
preserve,4
presidency,6
president,232
presidential,45
presidents,3
presiding,1
press,7
pressed,2
pressing,1
pressit,1
pressure,11
pressured,2
pressures,1
prestonthe,2
presumably,2
presumptive,3
pretend,2
pretending,1
pretense,1
pretty,12
prevailing,1
prevent,10
preventing,1
prevention,5
previous,2
previously,2
price,13
prices,11
pricing,1
pride,2
priests,1
primaries,2
primarily,3
primary,10
prime,1
princeton,2
principals,1
principle,8
principled,3
principles,10
print,1
prior,2
priority,5
prison,2
privacy,1
private,20
privately,2
privilege,2
privileges,2
prize,3
pro,10
probably,14
problem,78
problems,47
procedure,1
procedures,4
proceed,1
proceedings,1
process,20
processed,1
processing,3
processors,2
proclaimed,1
produce,11
produced,3
produces,1
producing,2
product,9
production,4
productive,1
productivity,3
products,13
profess,1
professionally,1
professionals,3
professor,5
profiled,1
profiling,1
profit,2
profiteering,1
profits,4
profoundly,1
program,63
programs,14
progress,4
progressive,2
progresslegalization,1
prohibition,1
project,1
projected,1
projection,2
projections,1
proliferator,2
proliferators,2
prominent,1
promise,16
promised,5
promises,10
promising,3
promote,1
pronouncements,1
proof,2
propaganda,3
proper,9
properly,5
properties,2
property,4
proponents,2
proposal,7
proposals,10
propose,6
proposed,7
proposes,1
proposing,2
proposition,1
propping,2
prosecute,2
prosecuted,1
prosecutor,2
prosecutors,2
prospect,4
prospects,1
prosper,1
prosperity,1
prosperous,1
protect,12
protected,4
protecting,2
protection,6
protections,5
protective,1
protects,2
protest,1
protested,2
protests,1
proud,11
prove,3
proved,1
proven,4
proverbial,1
provide,23
provided,5
provider,1
provides,3
providing,8
province,1
proving,3
provision,3
provisional,8
provisions,2
provocative,1
prowess,1
psychoanalyst,1
public,26
publicly,3
published,1
publisher,1
puerto,1
pull,9
pulled,2
punch,2
punished,2
punishing,1
puppet,1
purchase,1
purchased,1
pure,2
purely,1
purpose,4
purposes,4
pursue,5
pursued,3
pursuing,7
pursuits,1
push,2
pushed,10
pushing,4
putin,10
puts,3
putting,14
qaeda,3
qaida,6
qe,2
qualifications,1
qualified,5
qualify,2
qualities,1
quality,84
quantitative,2
quarter,3
quarterback,1
quarters,4
quds,3
queens,1
query,1
quest,1
question,181
questionable,1
questioned,1
questions,27
quick,83
quickly,15
quiet,1
quintanilla,81
quintupling,1
quit,5
quite,14
quota,1
quote,10
quotes,1
quoting,2
rabid,1
race,16
rachel,1
racial,12
racially,1
racism,4
racist,1
radical,4
radically,1
radicals,1
radio,8
raft,1
rage,1
ragtag,1
rail,2
railed,1
railroad,1
raise,27
raised,17
raiser,1
raises,4
raising,13
rally,5
ralph,2
ram,1
rampant,3
ran,9
ranch,9
rancher,4
rand,5
rang,1
range,2
ranger,1
ranging,3
ranked,1
ranking,1
ranks,1
rare,1
rarely,3
rash,1
rate,33
rates,13
rather,21
rating,5
ratings,1
rational,2
rationalize,3
rationalizes,1
rattling,3
ravines,2
ray,2
raza,2
h1b,577
reach,11
reached,4
reaction,3
reacts,1
read,14
reading,3
ready,9
reagan,22
real,31
realistic,2
reality,9
realize,6
realized,3
really,79
reappoint,2
reappointing,1
reason,37
reasonable,3
reasons,11
rebuild,7
rebuilding,1
rebuilt,3
rebuke,1
rebuttals,1
recall,2
recalled,1
recalls,4
receive,8
received,9
receives,1
recent,18
recently,13
recession,2
recipients,3
recognition,3
recognize,17
recognized,1
recognizing,1
recon,1
reconsider,1
reconsidered,1
reconvened,1
record,39
recording,1
records,3
recount,1
recounted,2
recourse,1
recover,2
recruited,1
red,2
redo,1
reduce,11
reduced,2
reducing,4
reduction,3
reductions,1
refer,1
reference,1
referred,3
referring,2
refers,1
reflect,3
reflected,1
reflective,1
reflects,3
reform,62
reformed,3
reforming,4
reforms,8
reformthe,1
refuge,1
refugee,2
refugees,7
refunds,4
refuse,4
refused,4
refusing,2
regain,2
regard,2
regarding,1
regardless,4
regards,3
regime,1
regimes,1
region,8
regional,1
register,2
registered,2
registering,1
regret,1
regulate,2
regulation,11
regulations,10
regulators,3
regulatory,16
rehearsal,1
reid,10
reign,1
reignite,1
reilly,2
reimburse,2
rein,1
reiterate,1
reject,3
rejected,3
rejecting,1
related,4
relates,1
relating,1
relations,6
relationship,16
relative,2
relatively,1
relatives,5
relax,1
release,10
released,2
releasing,3
relevant,4
reliable,1
relief,3
relieve,1
relieved,1
religions,1
religious,16
relocation,1
rely,3
relying,1
remain,8
remaining,1
remains,3
remarkable,1
remarks,4
remedy,1
remember,17
remembered,3
remind,2
reminded,3
remittances,2
removal,1
remove,3
ren,2
renegotiate,1
renegotiated,1
renew,1
renewable,1
renewals,1
renewed,1
renouncing,1
renshon,1
rent,4
rented,1
rents,1
rep,34
repair,2
repairs,1
repatriation,1
repay,1
repeal,16
repealed,1
repealing,1
repeat,2
repeated,1
repeatedly,9
repetition,1
replace,3
replaced,2
replacements,2
replacing,1
reply,1
report,13
reported,6
reporter,2
reporters,1
reporting,3
reports,86
represent,7
representation,1
representative,7
representatives,7
represented,2
representing,1
represents,3
republic,2
republican,89
republicans,28
repudiation,1
reputation,3
request,1
requested,1
require,9
required,2
requirement,4
requirements,1
requires,4
requiring,5
requisite,1
rerun,1
resale,1
rescind,1
rescinded,1
research,19
researchers,2
reserve,23
reside,1
residence,3
residency,10
resident,4
residents,23
resign,4
resignation,1
resigned,1
resolution,14
resolve,2
resolved,1
resolving,1
resonates,1
resort,1
resorts,2
resources,6
respect,34
respectable,1
respected,3
respectful,1
respectfully,1
respecting,1
respective,1
respectively,1
respects,1
respond,31
responders,1
response,6
responsibilities,2
responsibility,15
responsible,8
responsive,1
rest,14
restaurant,5
restaurants,3
restoration,1
restore,7
restored,2
restrict,2
restricted,1
restricting,1
restrictions,2
restrictive,1
restructure,2
restructured,1
rests,1
result,12
results,11
resume,1
resurgence,1
retailer,1
retain,2
retaliation,1
retire,2
retired,3
retiree,2
retirees,2
retirement,18
retiring,1
retreat,1
retreats,1
return,14
returned,6
returning,1
returns,1
reunification,2
reunite,1
revamped,1
reveal,1
revealing,1
revelations,1
revenue,4
revenues,2
reverse,3
reversed,4
reverses,1
reversing,1
review,1
reviewed,1
revise,1
revisit,1
revolutionary,13
revolutionized,1
rewarded,1
rewarding,3
rewards,1
reynolds,1
rhetoric,11
rhetorical,1
ricans,1
riccardiassociated,1
rich,7
richard,3
richards,1
richardson,1
richer,1
richest,1
richness,2
rick,20
rid,20
ridge,1
ridiculous,3
right,205
rightfully,1
rights,50
rigorously,1
riksbank,1
ringing,10
rings,1
rip,1
ripping,1
rise,9
risen,1
rising,4
risk,7
risks,5
ritchie,1
rite,1
rivals,2
river,3
rivera,1
rivers,1
rnc,1
road,7
roadmap,1
roaming,1
rob,1
robert,4
roberts,3
robot,20
robotics,4
robust,1
rochester,1
rock,1
rocket,2
rodents,1
role,15
roles,1
roll,3
rolled,3
rolling,3
rolls,2
romero,4
romney,47
ron,6
ronald,16
room,6
rooms,3
root,3
rootless,1
roots,2
rose,3
roughly,5
round,4
roundafter,2
roundtable,2
row,3
royce,1
rubio,159
rubric,1
rude,1
rudy,3
ruined,2
rule,3
ruled,2
rules,16
ruling,3
rumsfeld,1
run,33
running,29
runs,1
rural,1
rush,6
rushton,1
russia,8
russian,1
ryan,4
saber,3
sac,1
sack,1
sacrifice,2
saddam,2
safe,7
safely,1
safer,1
safety,13
sahar,3
sailor,1
sake,4
salad,1
salary,1
sale,1
sales,8
sallie,1
salute,1
salvador,1
salvadoran,1
samuel,1
san,7
sanctions,8
sanctu,1
sand,1
sandals,1
sanders,4
sandra,1
santa,2
santarosa,1
santelli,10
santillan,2
santorum,24
santuary,1
satisfactionhazleton,2
satisfactory,1
saturday,5
saudi,2
saudis,1
savages,1
save,21
saved,5
saving,3
savings,9
savior,1
saw,16
saying,64
says,31
sbeggar,1
scale,7
scalia,2
scam,4
scammed,3
scarce,2
scare,3
scared,5
scares,1
scattered,1
scenario,2
scene,2
scenes,2
scheduled,1
scheme,7
schemes,2
schizophrenic,1
schnur,1
schock,1
scholars,1
scholarship,1
scholarships,1
school,27
schools,22
schumer,4
schwarzenegger,3
science,10
sciences,2
scientific,1
scientist,1
scientists,4
scorching,2
scored,2
scores,1
scoring,1
scorn,1
scott,1
scourge,1
scratch,3
screen,3
scrub,2
scrums,1
scrutinizing,1
scrutiny,3
sea,2
seal,1
sealing,1
sean,4
search,1
searched,1
searches,1
seas,1
season,4
seasonal,1
seat,1
seats,2
seattle,1
second,59
secondly,15
seconds,39
secretary,5
secrets,1
section,4
sector,11
secure,19
secured,2
securing,1
security,115
see,95
seeing,11
seek,4
seekers,1
seeking,11
seem,8
seemed,4
seems,8
seen,29
sees,7
segment,2
seize,2
seldom,1
select,16
self,6
selfish,1
sell,10
selling,2
semetic,1
semi,1
semiconductor,2
sen,18
senate,57
senator,278
senators,10
send,105
sending,9
sends,1
senior,15
seniors,17
sense,12
sensitizes,1
sent,12
sentiments,3
sentinel,4
separate,3
separated,5
separating,1
separation,1
sept,2
september,5
sequester,1
serial,1
series,6
serious,30
seriously,4
seriousness,2
serve,6
served,4
servers,2
serves,1
service,22
services,18
serving,5
servitude,1
session,1
sessions,8
set,17
setai,1
sets,1
setting,3
settings,1
settle,6
settled,3
settlements,1
seven,15
seventeen,1
seventh,4
seventy,4
several,17
sex,4
sexual,1
sexually,1
shadow,2
shahzad,27
shall,1
shame,2
shameful,1
shantytown,2
shape,3
share,10
shared,2
shareholders,2
sharing,1
sharon,2
sharp,1
sharper,1
sharply,1
sharry,1
shawl,1
shear,1
shelton,5
shelves,2
sheriff,1
shields,1
shift,2
shifted,3
shifting,1
shifts,1
shine,3
shining,2
ship,5
shipping,2
ships,1
shipwrecked,1
shirt,1
shirts,3
shock,2
shocking,1
shocks,1
shoes,2
shook,2
shooting,1
shop,1
shopping,1
shops,1
shore,1
shores,1
short,15
shortage,2
shortagelas,1
shortages,2
shortly,2
shot,5
shoulder,5
shouldn,13
shoved,1
show,17
showed,3
showing,5
shown,4
shows,8
shred,1
shrine,1
shrink,2
shrunk,1
shut,3
shutdown,1
shuttle,2
shy,1
sibling,1
siblings,2
sic,5
sick,7
sickos,1
side,15
sides,7
siegel,1
sign,6
signal,2
signaled,1
signals,1
signature,1
signed,16
significance,1
significant,9
significantly,1
signing,2
signs,1
silicon,18
silly,1
similar,9
similarly,1
simon,1
simple,15
simpler,1
simplifies,2
simplify,2
simplifying,1
simply,15
simultaneously,1
sinai,1
since,45
sincere,1
sing,2
singer,7
single,40
singularly,1
sinker,1
siphoning,1
sir,24
sister,7
sit,5
site,2
sits,2
sitting,9
situation,12
situations,1
six,15
size,9
skeleton,1
skeptically,1
skill,1
skilled,33
skills,13
skinned,1
skipping,1
sky,1
slam,1
slap,2
slapped,1
slash,1
slashing,1
slave,3
slavery,1
slaves,1
sleep,2
sleepy,2
slide,1
slightly,1
slip,1
slipping,1
slogans,1
slow,4
slower,1
slowly,2
small,44
smaller,4
smart,5
smarter,1
smartphone,1
smartphones,2
smarts,1
smelled,1
smile,2
smith,5
smoking,2
smooth,1
smugglers,3
smuggling,1
sneak,1
sneakers,1
snowden,6
snowfall,1
snuff,1
snyder,1
soap,1
soaring,1
sob,1
social,88
socialism,3
socialist,6
socialized,1
society,17
socioeconomic,1
sociology,1
soft,1
softening,1
softer,2
solar,3
sold,5
soldier,1
soldiers,3
soleil,1
solely,1
solemnity,1
solicitation,1
solid,3
solo,2
solution,11
solutions,8
solve,18
solved,5
solver,1
solving,2
somebody,27
somehow,6
someone,49
something,87
sometime,1
sometimes,11
somewhat,3
somewhere,6
son,11
sonora,6
sons,1
soon,7
sophisticated,1
sophomore,1
sorry,7
sort,6
sought,5
souls,2
sound,14
sounds,1
soup,1
source,6
sources,3
south,16
southeast,2
southeastern,3
southern,1
southwest,2
soviet,1
sowing,1
sp,2
space,7
spaces,2
spacing,1
spain,1
spangled,1
spanish,10
spare,3
sparsely,1
speak,21
speaker,15
speakers,3
speaking,9
speaks,2
special,25
specialist,1
specialists,1
specialized,2
specializing,1
specialty,1
specific,9
specifically,11
specificity,1
specifics,1
specifying,1
spectrum,3
speculate,1
speculation,3
speech,4
speeches,8
speed,2
spelling,1
spencer,1
spend,17
spending,42
spends,1
spent,30
spewing,1
spiked,1
spillover,1
spillovers,1
spills,1
spin,1
spirit,3
spitzer,1
split,1
splitting,1
spoiled,1
spoke,9
spoken,4
spokesman,5
spokesperson,1
spokeswoman,1
sponsor,7
sponsored,4
sponsoring,2
sponsors,5
sports,1
spouses,3
spread,1
spreading,1
spring,2
spy,2
squad,1
squander,1
square,1
squeak,1
sridhar,1
stabago,1
stability,6
stabilize,2
stable,1
stack,1
stacy,1
staff,6
stage,37
stagnant,2
stagnated,1
stagnating,1
stake,4
stakes,3
stalled,1
stamford,1
stamped,1
stamps,2
stance,1
stand,40
standard,5
standards,13
standby,3
standing,12
standpoint,2
stands,3
stanford,1
stanislaw,1
stanley,1
star,4
stars,1
start,49
started,18
starting,15
startling,1
starts,1
state,100
stated,1
statement,11
statements,7
states,199
station,1
statistic,3
statistically,1
statistics,3
status,29
statute,1
stay,24
stayed,2
staying,5
steaks,3
steal,1
stealing,1
steam,1
steel,3
stem,2
step,7
stepped,2
steps,9
steptechnology,2
stereotypically,1
stern,1
steve,5
stick,2
sticker,2
sticking,2
sticks,5
stiff,2
still,46
stimulate,3
stimulating,1
stimulus,6
stinky,2
stints,1
stirrings,2
stock,7
stoked,1
stole,3
stolen,6
stone,1
stood,7
stool,1
stop,39
stopped,7
stopping,1
store,1
storefront,2
stores,2
stories,3
storm,1
storms,1
story,7
stove,1
straight,6
straighten,1
strange,1
strategic,4
strategically,2
strategistdan,1
strategistnorman,1
strategy,7
stream,1
streamlined,1
street,30
strength,13
strengthen,7
strengthened,2
strengthening,1
stretch,1
stretched,1
stretching,1
strict,2
stricter,2
stridently,1
strike,2
strikes,2
striking,6
strip,2
striped,1
stripping,1
strong,26
stronger,13
strongest,3
strongly,5
struck,2
structural,1
structure,5
structured,1
struggle,4
struggled,1
struggles,1
struggling,9
student,12
students,21
studied,3
studies,8
study,11
studying,1
stuff,13
stunning,2
stupid,1
stupidity,1
style,1
sub,1
subcommittee,1
subcommittees,1
subcontinent,1
subculture,1
subgroup,1
subject,15
subjects,1
submit,1
submitted,2
subprime,1
subscribe,17
subsequent,1
subsidies,12
subsidized,1
subsidy,4
substance,1
substantial,1
substantive,3
substantively,1
suburb,1
suburbs,1
success,4
successful,7
successfully,1
sudan,3
sudden,4
suddenly,3
sue,1
sued,5
suffer,4
suffered,1
sufficient,1
suggest,5
suggested,7
suggesting,3
suggestion,4
suggestions,81
suggests,2
suit,1
summarily,1
summer,8
summon,1
summoned,1
sun,7
sunday,2
sundered,2
sunni,3
super,8
supercommittee,1
superficial,1
superlative,1
superpac,1
superpacs,2
superpower,1
supplements,1
supply,1
supplying,3
support,65
supported,18
supporter,12
supporters,7
supporting,12
supports,5
suppose,2
supposed,11
supremacists,1
supremacy,3
supreme,18
sure,43
surely,2
surgical,1
surmised,1
surmises,1
surmounted,1
surplus,5
surprise,1
surprised,4
surprisingly,1
surrounding,2
surveillance,2
survey,2
surviving,2
suspend,1
suspicious,1
sustainable,5
sustained,1
swapping,2
swartz,2
swarz,1
sweden,1
sweeps,1
swell,1
swimming,2
swimmingly,1
swiss,1
switch,5
switches,1
symbol,2
symbolized,1
sympathetic,2
sympathize,1
syndicated,1
syria,7
syrian,3
system,44
systemic,5
systems,2
table,17
tablets,1
tackle,3
tackled,2
tactic,1
tag,1
taiba,1
tailored,1
taiwan,1
take,134
taken,11
takes,10
takeshis,1
taking,43
talent,3
talented,5
talents,1
taliban,1
talk,86
talked,36
talking,78
talks,2
tall,1
tallahassee,1
tally,1
tamar,2
tampa,5
tan,1
tancrado,1
tancredo,9
tanked,1
tanks,1
tannehill,1
tap,2
tape,7
taped,1
tapes,7
tar,2
target,11
targeted,2
targeting,3
targets,2
tariff,2
tariffs,3
tarps,2
task,3
taught,1
tax,133
taxation,1
taxed,1
taxes,70
taxicabs,2
taxing,2
taxpayer,4
taxpayers,5
taylor,1
tea,17
teach,3
teachers,5
teaches,1
teaching,2
team,6
teams,1
teapayers,1
tear,2
tearing,1
tears,1
tech,18
technical,4
technically,1
technician,1
technicians,3
technologies,1
technologists,1
technology,31
ted,16
tedcruz,1
teed,1
teeth,1
tehran,1
tel,1
telephone,2
television,7
telling,13
tells,5
tempered,1
temporary,17
ten,9
tenants,1
tendency,1
tenor,1
tens,9
tense,1
tensions,1
tenuous,2
tequila,1
term,30
terminology,2
terms,31
terrible,5
terribly,1
terrific,6
territory,2
terror,4
terrorism,4
terrorist,12
terrorists,6
test,2
tested,1
testing,2
tethered,1
texas,52
text,80
textile,2
textiles,1
thaad,1
thank,149
thankful,1
thanks,8
theater,5
theaters,1
theatre,1
theatrics,1
theme,2
theories,2
theory,5
thereby,1
therefore,4
therepursuing,1
thiel,5
thing,70
things,100
think,263
thinking,18
thinks,5
third,19
thirdly,3
thirds,1
thirty,3
thomas,1
thoroughly,2
though,18
thought,17
thoughtful,3
thoughts,4
thousand,4
thousands,20
threat,16
threaten,3
threats,3
three,67
threw,1
thrive,1
thrived,1
thrives,2
throats,2
throughout,12
throw,8
throwing,1
thrown,2
throws,1
thumpin,1
thursday,6
thy,2
tibet,1
tidbits,1
tie,3
tied,7
tienda,1
tier,1
ties,1
tight,2
tighten,1
tighter,3
tightrope,1
tijuana,3
till,1
time,141
timecard,1
timers,1
times,68
timothy,1
tinged,1
tinkering,2
tinkers,1
tiny,1
tired,4
tithe,1
tithing,1
today,65
toddlers,1
toe,1
together,31
told,28
tolerance,1
tolerant,1
tom,4
tomato,2
tomatoes,1
tomorrow,6
tone,6
tongue,1
tonight,37
took,37
tool,2
tools,1
toothpaste,1
top,27
topic,8
toprotect,1
torn,2
torrey,2
tort,2
torture,1
total,11
totally,13
touch,2
touched,1
tough,23
tougher,5
toughest,4
tour,3
tourism,1
touted,1
toward,7
towards,8
towers,2
town,14
townhalls,1
towns,1
townsfolk,1
toxic,3
toys,17
tpp,1
traces,1
track,7
tracts,1
trade,60
trades,2
trading,2
tradition,1
traditional,3
traditionally,1
traditions,1
traffic,2
tragedy,6
trail,1
train,9
trained,6
training,10
trains,1
traitor,3
traits,1
trans,1
transaction,2
transcribed,2
transcript,4
transfer,2
transfers,1
transform,2
transformed,1
transience,1
transistors,1
transition,3
transitions,1
transmitted,1
transparency,5
transparent,1
transpired,1
trapdoor,1
traps,1
trash,1
trashed,1
travel,1
traveled,6
traveling,1
travesty,1
trayvon,1
treason,5
treasonous,2
treasury,1
treat,4
treated,4
treating,1
treatise,2
treatment,3
treaty,1
tree,1
tremendous,11
tremendously,2
trend,2
trends,3
triad,1
trial,3
tribal,1
tribune,2
trickle,2
tricks,1
tried,13
trillion,34
trillions,6
trimester,1
trip,2
triple,2
tripling,2
trips,1
triumph,3
troopers,1
troops,8
trouble,3
troubled,1
troubles,1
troubling,2
truck,1
TRUE,20
truly,2
truman,1
trumo,1
trump,357
trumps,1
trunk,1
trust,15
trusted,2
trusting,2
trustworthy,1
truth,17
trying,43
ts,1
tubes,1
tubing,1
tuesday,8
tug,1
tuition,8
tune,4
turbulent,1
turf,1
turkey,2
turmoil,1
turn,19
turnaround,1
turned,8
turning,2
turns,1
tv,1
tvs,4
tweets,2
twenty,3
twice,11
twisted,2
twitter,7
two,91
tx,3
tyler,2
type,4
types,4
typically,2
tyranny,1
uber,1
ukrainians,1
ultimate,4
ultimately,6
ultradense,1
umbrella,1
un,4
unable,1
unacceptable,1
unbelievable,2
uncertain,1
uncertainty,5
uncomfortable,2
uncompetitive,1
unconstitutional,6
uncontrolled,1
undeniable,1
undercut,2
undercuts,1
undercutting,1
underestimated,1
underestimating,1
undergraduate,1
underlying,3
undermine,2
undermined,3
undermining,2
understand,55
understanding,8
understandings,1
understands,5
understood,6
undertaken,1
undertaking,1
undertaxing,1
underwater,2
undo,1
undocumented,14
unelected,1
unemployed,4
unemployment,10
unfair,2
unfairly,2
unfortunately,4
unfriendly,2
unhappy,1
unholy,1
unidentifiable,1
unidentified,1
unifier,1
unifying,1
unilateralism,1
unilaterally,1
uninsured,2
union,13
unique,3
unit,1
unite,1
united,156
unity,1
universal,2
universally,1
universe,1
universities,6
university,24
universitycongress,1
unknown,10
unless,11
unlike,7
unlikely,3
unlimited,5
unnecessary,1
unpaid,1
unpopular,3
unprecedented,1
unpredictable,1
unprepared,1
unrealistic,1
unregulated,1
unreliable,1
unsafe,2
unsecure,1
unskilled,1
unspecified,1
unstable,2
unsuccessfully,1
unsure,2
untied,1
unto,1
untold,1
unusual,5
unwieldy,1
unwilling,1
unwillingness,1
updates,1
upon,4
upper,2
ups,1
upset,2
upsets,1
upsetting,1
upshot,1
upside,1
uptight,1
uranium,1
urban,6
urged,2
urging,2
us,164
usa,3
use,27
used,46
useful,2
usernames,1
uses,6
using,15
usually,5
ut,1
utah,8
utility,1
utilize,1
utterly,1
vacant,2
vacation,1
vaccinations,1
vaccine,2
vaccines,2
vacuum,1
vader,1
valid,4
valle,2
valley,17
valliere,1
valuable,3
value,5
values,11
valve,1
vandalized,2
vanden,1
vandiver,4
variety,2
various,10
vast,1
vatican,1
vaughan,1
vazquez,3
ve,282
vegas,2
vegetable,2
vehemently,1
vehicles,3
venerable,1
venezuela,1
venice,1
venture,2
verdict,1
verge,2
verification,1
verify,17
vermont,1
version,6
versions,4
versus,4
veterans,4
veto,2
vets,4
vetting,2
via,2
vice,12
vicente,1
victimizers,1
victims,9
victory,3
video,16
videotape,1
vietnam,1
vietnamese,1
view,38
viewed,4
viewers,3
views,11
vigilante,1
vigilantism,1
vilification,1
vilified,2
village,1
villain,1
violate,2
violated,1
violating,1
violation,2
violations,1
violator,1
violence,4
violent,1
violinists,1
virginia,7
virtual,1
virtually,4
virtue,1
virtuous,1
visa,22
visas,58
vision,2
visionary,1
visited,2
visiting,2
visitors,1
vital,1
vivek,1
vladimir,5
vocational,2
vodka,1
voice,9
voiced,1
voicemail,1
voices,1
volume,2
volunteer,1
vote,46
voted,28
voter,4
voters,24
votes,19
voting,9
vouchers,1
vowing,1
vulgar,1
vulnerabilities,1
vulnerable,4
vybiral,1
wadhwa,6
wafers,1
wage,14
wages,30
wait,14
waiter,1
waiters,1
waiting,9
waitress,1
waitresses,1
waits,2
waiver,2
waivers,1
wake,4
waking,1
wal,3
walgreens,1
walk,2
walked,5
walker,2
walking,2
wall,33
wallace,56
wallets,1
walls,2
wand,1
wang,1
wanna,2
want,251
wanted,30
wanting,1
wants,32
war,55
warehouse,1
warm,1
warming,2
warmongering,1
warned,3
warner,1
warning,1
warnings,1
warrant,2
wars,2
washing,1
washington,86
wasn,13
waste,13
wastes,1
wasting,2
watch,5
watched,5
watching,9
water,4
waterboarding,7
waters,2
wave,3
waves,1
way,161
ways,11
waziristan,1
weak,3
weaken,1
weakened,1
weakening,2
weakness,13
weaknesses,1
wealth,4
wealthiest,1
wealthy,7
wean,1
weapon,2
weapons,23
wear,2
wearing,1
webb,1
website,6
wedding,2
wedge,4
wednesday,2
week,27
weekend,1
weekly,1
weeks,15
weigh,5
weighing,1
weissued,1
welcome,20
welcomes,2
welcoming,1
welfare,15
welfarism,1
well,252
welled,1
went,47
weren,3
west,6
western,9
wet,1
wharton,1
whatever,14
whenever,1
whereas,1
whereby,1
wherein,1
wherever,3
whether,38
whistleblower,1
whistles,2
white,41
whiteness,2
whites,4
whitest,1
whitestone,2
whitman,1
whoever,1
whole,34
wholly,1
whose,8
wide,2
widely,2
wider,1
widespread,3
wielding,1
wife,12
wild,2
wilderness,1
william,1
williams,2
willing,21
willingness,2
willy,1
wilson,1
win,19
wind,1
windfall,2
window,2
wing,6
wings,1
winner,2
winners,4
winning,2
winston,1
wipe,1
wire,1
wired,3
wisconsin,1
wisdom,2
wise,1
wish,6
wishful,3
withdraw,1
withdrew,1
within,16
without,31
witnessed,1
witnesses,2
wmt,3
woke,2
wolf,7
woman,11
women,35
won,34
wonder,3
wondered,1
wonderful,5
wonderfully,1
wong,1
wood,3
wooed,1
word,15
words,5
wore,1
work,120
worked,33
worker,22
workers,105
workforce,4
working,65
worklife,1
workplace,1
works,20
world,100
worlds,1
worldwide,1
worried,10
worries,1
worry,7
worse,8
worshiping,1
worst,6
worth,11
worthy,2
wouldn,26
wrangling,1
wrap,1
wreck,1
wrestle,1
wrestling,1
wright,2
write,8
writing,4
writings,1
written,9
wrong,47
wrongfully,1
wrongheaded,1
wrote,19
wto,6
wyoming,2
xenophibic,1
xenophobes,1
yahoo,1
yale,2
yancy,1
yard,1
yards,2
yeah,23
year,109
yearning,3
years,149
yell,1
yelling,1
yellow,2
yes,63
yesterday,12
yet,26
yielded,2
yoga,2
yonkers,1
york,64
yorktown,1
young,34
younger,7
zero,20
zillow,1
zoe,1
zone,2
zones,4
zoning,1
zraick,1
zuckerberg,3
zuckerburg,1
zuech,2
