text,size
msnbc,2
mubarak,1
much,43
mucking,2
mud,2
muddied,2
mueller,1
muggers,1
muhammad,1
mujica,10
mukherjee,1
multi,2
multibillion,1
multicandidate,1
multilateral,1
multiple,5
multisport,3
mulvaney,16
mum,1
municipal,1
municipalities,1
munroe,1
murder,1
murdering,1
murderous,1
murray,1
mursi,2
muscle,2
museum,3
museums,1
music,11
musician,4
musk,1
muslim,3
mustafa,1
mustered,1
muted,1
mutikani,1
muting,1
mutual,1
muzinich,17
myers,1
mypillow,1
mystifying,1
na,1
nadine,1
nadir,1
nafta,9
nagai,2
nagging,1
nagourney,2
najib,4
name,13
named,6
namely,2
names,3
narcissist,1
narrative,1
narrow,1
narrowing,1
nascent,1
nasdaq,7
nasty,2
nastya,2
nate,1
nation,24
national,36
nationalism,3
nationalistic,1
nations,14
nationwide,2
native,1
nato,4
natural,5
nature,2
nauert,1
naval,1
navalny,3
navaratnam,2
navarette,1
navarrete,4
navarro,6
navigate,2
navigating,1
navigation,1
navy,2
nazis,1
nbc,4
ncaa,2
near,19
nearby,2
nearly,16
nears,1
neat,1
neb,1
nebraska,2
necessarily,1
necessary,8
ned,2
need,27
needed,6
needs,9
negative,5
neglected,1
negotiate,2
negotiated,3
negotiating,4
negotiation,2
negotiations,14
negro,1
nehme,1
neighborhood,5
neighbors,1
neighbours,1
neither,5
nelson,1
nero,13
nerve,7
nerves,1
nervous,3
nervousness,1
net,2
netanyahu,3
netflix,5
network,1
networks,10
neutral,1
never,27
nevertheless,1
newcomer,2
newfound,1
newly,6
newman,1
news,80
newscasters,3
newsflow,1
newsletter,84
newsletters,83
newsom,1
newspaper,2
newspapers,2
newsroom,2
newsrooms,1
newswires,1
next,21
nice,1
nicholas,3
nichols,2
nicholson,1
nick,1
nicol,1
niehoff,1
nielsen,5
nieto,4
nietzsche,5
nigerian,1
night,8
nightfall,1
nightly,2
nights,6
nikkei,2
nimble,1
nine,5
ninth,9
nissan,1
nixon,2
noah,1
nobody,1
noel,1
noise,1
nominate,4
nominating,1
nomination,6
nominee,2
nominees,1
non,11
nondiscrimination,1
none,4
nonetheless,1
nonferrous,5
nonpartisan,3
nonprofit,2
nonsporting,1
nonsubscribers,1
nonviolent,1
nook,2
norinchukin,2
normal,4
normalization,1
normally,1
norms,2
north,90
northeast,1
northern,12
northwestern,1
norway,1
notable,2
notably,3
notched,1
note,5
noted,10
notes,3
nothing,14
notice,2
noticeably,1
notion,3
notorious,2
notoriously,1
nov,1
novel,1
novelist,1
november,11
novichek,1
novichok,3
nowhere,2
ntv,2
nuclear,31
nukes,1
number,23
numbering,1
numbers,4
numerous,1
nurturing,1
nuts,4
nyse,1
nytclimate,1
nytimes,1
oak,1
oanda,1
oatis,2
oaxaca,4
obama,40
obamacare,1
object,1
objections,2
objective,5
objects,2
obligation,2
obligations,5
obliged,3
obliges,1
oblique,1
obrador,10
observatory,3
observers,1
observing,1
obsessed,1
obstacles,1
obstruct,1
obtain,2
obtained,3
obvious,1
obviously,2
occasion,1
occasional,1
occasionally,1
occupied,2
occurred,4
occurrence,1
occurring,1
occurs,1
ocean,6
oct,1
october,6
odd,2
odds,3
odyssey,3
offenders,2
offense,2
offensive,5
offer,12
offered,8
offering,2
offerings,2
offers,2
office,53
officer,3
officers,2
offices,1
officesteven,1
official,41
officially,4
officials,48
offs,1
offset,5
offshore,1
often,31
oge,3
oh,3
ohio,3
oil,13
oils,2
oklahoma,12
old,13
older,1
oldest,1
oleg,1
oligopoly,1
olive,1
oliver,4
olympic,5
olympics,11
omaha,3
omar,1
ominous,1
omnibus,1
one,113
ones,6
ong,1
ongoing,1
online,7
onslaught,3
onto,6
op,4
open,27
opened,2
opening,5
opens,3
operas,1
operate,1
operated,3
operates,1
operating,1
operation,4
operations,2
operatives,1
operator,1
opinion,8
opinions,8
opioid,8
opioids,2
opponent,2
opponents,7
opportunities,2
opportunity,11
oppose,2
opposed,2
opposes,3
opposition,17
opt,1
opted,1
optimism,4
optimistic,3
optimists,2
option,16
options,4
optionsbloomington,1
optionsgood,1
optionsmoscow,1
optionsmr,1
optionspublic,1
optionssupported,5
optionsthe,1
orator,1
orchestra,2
orchid,2
order,8
ordered,5
orders,11
ordinary,3
ore,1
organisation,1
organised,1
organisers,1
organization,7
organizations,2
organized,9
organizers,9
orientation,1
oriented,1
original,1
originally,3
origins,1
orlofsky,1
orr,1
orthodoxy,1
ortiz,3
osanai,2
oscar,1
others,23
otherwise,5
othman,1
oust,1
ousted,2
ouster,3
outcome,3
outcry,1
outlandish,2
outlays,2
outlets,5
outlined,1
outlines,1
outlive,1
outlook,7
outnumber,3
outnumbered,1
outperformed,1
outperformer,1
outposts,1
output,4
outrage,1
outreach,2
outright,4
outside,14
outsider,2
outsiders,1
outsized,1
outspoken,2
oval,3
overall,6
overcapacity,2
overcast,1
overcoat,1
overcome,2
overdose,2
overhaul,6
overlay,1
overly,1
overnight,1
overreach,1
overreaction,1
override,2
overruled,1
overseas,2
overseeing,4
overseen,4
oversees,1
overshot,1
oversight,5
overspend,1
overthousands,1
overthrow,3
overtly,1
overturn,1
overturned,2
overweight,3
overweighted,2
overweights,1
overwhelmingly,2
owe,3
owned,10
owner,8
owners,3
owning,1
owns,6
oxford,1
pace,8
pacific,4
package,9
packages,3
packaging,1
packed,1
paetus,1
page,109
pages,1
paglia,1
pai,1
paid,13
paige,1
pain,6
painfully,1
painkillers,1
paint,2
painted,1
painthe,1
painting,1
pair,5
palatable,1
palestinian,5
palestinians,5
palm,4
pamela,1
pan,1
pander,1
pandit,1
pandora,1
panel,2
panelists,1
panels,2
panic,1
panuccio,1
papers,1
paperwork,2
parade,1
parading,1
paradise,2
parallel,1
paralympics,1
paralyze,1
paralyzed,1
parametria,3
paranoid,1
parcel,4
parcels,1
pardon,1
pardoning,1
parent,3
parents,6
paresh,1
pariah,1
paris,2
park,2
parkland,1
parliament,3
parliamentary,1
part,31
partial,1
participants,16
participate,8
participated,1
participating,1
participation,5
particular,4
particularly,17
parties,10
partisan,1
partly,4
partner,3
partners,8
partnership,3
parts,7
party,35
pascal,1
pass,26
passage,7
passed,20
passengers,3
passes,1
passing,1
passion,1
passionate,1
passport,1
past,34
patch,2
patchwork,2
patcohennytsee,1
path,3
pathetic,2
pathway,1
patricia,1
patrick,1
patriot,6
patriotic,2
patrol,17
pattanacharoen,1
pattaya,5
pattern,2
patterns,2
paul,7
pause,2
pay,31
paychecks,1
paying,9
payment,2
payments,5
payroll,3
pays,3
pe,1
peace,8
peaceful,1
peak,3
peakpeak,2
pearce,1
pedro,1
peel,1
peer,2
peers,1
pellizzaro,3
peloponnesian,1
pena,3
penalty,2
pence,2
pendulum,1
penelope,1
peninsula,4
pennsylvania,1
pension,6
pensions,1
pent,1
people,127
per,10
perceived,1
percent,172
percentage,1
perception,2
percoco,2
perfect,4
perfected,1
perfectly,1
perfidy,1
perform,5
performance,11
performances,1
performed,1
performers,6
perhaps,10
perils,1
period,6
periods,2
perishable,1
permanent,2
permanently,1
permission,1
permissive,2
permit,2
permits,6
permitted,1
permitting,1
perpetual,1
perpetuates,1
perry,1
person,11
personal,11
personality,1
personalized,1
personally,4
personnel,2
persons,1
perspective,1
perspectives,1
persuade,2
persuasion,1
peskov,1
pessimism,1
pessimists,2
petals,1
peter,12
pew,1
pharma,1
pharmaceutical,1
pharmaceuticals,1
phase,2
phenomenon,2
phil,1
philanthropist,2
philippines,1
philosopher,3
philosophers,1
philosophy,4
phoenix,4
phone,8
phony,2
photo,1
photograph,1
photographs,1
photojournalists,1
photos,1
phrase,2
phrases,1
physically,1
physician,2
pick,3
picked,2
picketing,1
picking,1
picks,1
pickup,1
picnic,1
picture,2
pictures,1
piece,2
pieces,3
pig,1
pil,2
pile,1
pillar,1
pinchuk,1
pink,1
pioneer,1
pioneering,1
pious,2
pipe,3
pipeline,1
pipes,1
pitching,2
pitted,1
pivotal,1
pivoting,1
place,24
placed,4
placements,1
places,4
placidly,1
plagued,2
plaguing,3
plain,1
plainclothes,1
plaintiff,2
plaintiffs,4
plan,28
planes,2
planet,2
planetary,1
planned,6
planning,4
plans,19
plant,12
plants,4
platform,3
platforms,1
play,6
playbook,1
played,7
player,3
playfully,1
playing,12
playlistthe,1
plays,1
plc,2
plea,1
pleaded,1
pleas,1
pleasant,1
pleased,1
pledge,3
pledged,1
pledges,2
plemons,1
plenty,3
plight,1
pllc,1
plo,1
plot,1
plow,2
plumbing,1
plunge,2
plunged,3
plus,11
plutonium,3
pmi,3
pocketed,1
poem,2
poet,1
poetry,2
pohanka,1
point,23
pointing,1
pointless,2
points,30
poised,4
poison,2
poisoning,7
poisons,1
pokalsky,1
polarization,1
police,17
policies,25
policing,1
policy,52
policymakers,1
polite,1
political,55
politically,5
politician,6
politicians,9
politics,28
poll,7
polled,1
polling,2
polls,2
pollster,1
pollutants,1
polluted,1
polluting,1
pollution,8
polster,4
polyakova,1
pomeroy,2
pomona,1
pompidou,1
pontiff,2
pool,1
poor,7
poorly,3
pop,8
pope,5
popular,8
popularity,2
population,5
populism,1
populist,3
populous,3
pork,18
porn,1
porous,1
portal,1
portfolio,2
portion,3
portions,3
portland,1
portrayed,1
pose,1
posed,2
posing,1
position,9
positioning,1
positions,9
positive,7
positivity,1
possessed,1
possibility,9
possible,20
possibly,3
post,26
postal,22
posted,9
poster,1
posting,2
postings,1
postponed,1
posts,5
postwar,1
potent,2
potential,21
potentially,2
potus,2
poultry,3
pounding,2
pounds,1
pour,1
pouring,1
poverty,5
power,36
powerful,12
powerhouse,2
powers,8
practice,1
practiced,2
practices,5
practitioner,1
praise,3
praised,4
praising,3
prasad,1
pravda,1
praveen,1
pray,2
prayed,1
prayer,1
preach,1
preacher,1
preachers,2
preaches,2
preaching,1
preapproved,1
precedent,3
precious,3
precocious,1
predate,1
predatory,1
predecessor,3
predicament,1
predict,3
predicted,1
predicting,1
predictions,1
preempted,1
prefer,1
preferences,1
prefers,2
prefund,1
prehistoric,1
premier,3
premiere,1
premiered,2
premise,1
premium,2
preparations,5
preparatory,1
prepared,5
prepares,2
preparing,4
presence,5
present,4
presented,5
presents,1
preservation,1
preserve,1
preserving,2
presidency,9
president,258
presidential,22
presidents,6
press,21
pressed,2
pressing,3
pressure,10
pressured,1
pressures,4
pressuring,1
presumably,1
pretty,7
prevailing,1
prevent,9
prevented,1
prevention,1
prevents,1
previous,12
previously,10
pri,6
price,16
prices,19
pricing,5
prida,4
pride,1
prikhodko,2
primaries,1
primarily,4
primary,17
prime,11
primed,2
principle,2
principled,1
principles,7
priorities,1
prioritised,1
priority,1
prison,6
prisoners,1
privacy,3
privacythe,1
private,12
privilege,1
prized,3
pro,4
probably,13
probes,2
probing,1
problem,5
problematic,3
problems,11
procedure,3
proceed,3
proceedings,3
process,11
processes,2
processing,4
procession,1
processions,3
processors,1
proclamation,1
produce,3
produced,2
producer,7
producers,4
producing,1
product,9
production,7
productive,2
productively,1
products,41
profanity,1
profession,1
professional,3
professor,9
professors,1
profile,3
profit,8
profitable,3
profited,1
profiteering,1
profits,2
program,39
programme,2
programming,1
programs,2
progress,2
progressed,1
progressive,3
progressives,1
prohibit,5
project,3
projected,2
projects,4
prolific,1
prologue,1
prominence,1
prominent,3
prominently,1
promise,4
promised,10
promises,4
promising,1
promote,6
promoted,1
promoter,1
promotes,1
promoting,2
promotional,1
prompt,2
prompted,5
prompting,1
promptly,1
prone,1
pronged,1
proof,1
propaganda,3
propagandists,1
propelled,1
proper,3
properly,5
properties,1
property,24
prophet,1
proponent,1
proponents,2
proportion,1
proportional,1
proposal,5
proposals,9
proposed,8
proposes,3
proposition,2
prosecution,1
prospect,9
prospects,3
prosperity,3
prosperous,2
protect,10
protected,4
protecting,5
protection,17
protectionism,2
protectionist,5
protections,12
protective,1
protects,3
protest,7
protested,2
protester,1
protesters,3
protesting,7
protests,11
prototypes,1
proud,2
prove,4
proved,3
proves,1
provide,18
provided,8
provides,3
providing,2
province,2
provision,1
provisions,3
provocation,1
provocative,4
provoked,1
proximity,1
pruitt,35
public,58
publication,1
publications,1
publicity,1
publicize,1
publicly,11
publish,3
published,9
publisher,2
puebla,6
pueblo,6
puerto,3
puke,1
pull,4
pullback,3
pulled,2
pulling,2
pump,2
punditry,1
punish,3
punitive,1
pupil,1
purchase,5
purchases,1
purchasing,3
purdue,1
purge,1
purplish,1
purpose,2
purposes,1
pursue,2
pursued,1
pursuing,5
pursuit,4
purves,1
push,16
pushback,1
pushed,7
pushing,8
pushy,1
putin,54
putinit,1
puts,2
putting,5
puzzling,1
pyeongchang,2
pyongyang,9
pyrrhic,1
qaeda,1
qiu,2
qualified,1
qualify,1
qualities,2
quality,3
quarter,11
quarterly,3
quarters,4
queen,4
queensland,2
quest,2
quester,1
question,7
questionable,3
questioned,3
questioning,2
questions,21
quick,1
quicker,1
quickest,1
quickly,9
quiet,3
quite,6
quotas,2
quotation,1
quoted,8
quoting,1
race,14
races,3
rachel,1
racial,6
racism,1
racketeering,1
radars,1
radical,1
radicalism,1
radio,7
rage,1
raid,2
raided,1
rail,1
railed,3
railroads,1
railway,1
rain,1
rainy,1
raise,20
raised,22
raises,7
raising,7
raj,1
rajkumar,1
rallied,1
rallies,3
rally,4
ramona,1
ramped,1
ramping,1
ran,4
ranch,1
rand,1
randewich,1
random,1
randy,3
rang,1
range,3
rank,1
ranking,1
rapidly,2
rapists,1
rapporteur,1
rapprochement,3
rare,1
rarely,3
rasim,1
raskin,1
rate,11
rated,1
rates,7
rather,13
ratio,2
rationales,1
rations,1
rats,1
ravaged,1
raw,6
ray,3
raymond,1
razak,1
rbc,1
rca,1
re,224
reach,13
reachable,1
reached,7
reaches,2
reaching,1
react,1
reaction,2
reactor,1
read,16
reade,1
readiness,1
reading,14
ready,14
reaffirm,2
reaffirmed,1
reagan,2
real,13
realdonaldtrump,4
realistic,1
reality,6
realize,3
realized,3
realizing,2
really,19
rear,1
reason,6
reasoned,2
reasons,14
reassessed,1
reassessment,1
reauthorize,1
rebel,7
rebelled,1
rebellion,2
rebellious,1
rebels,13
reborn,1
rebound,2
rebuffed,1
recalled,2
receive,3
received,5
receivers,1
receiving,3
recent,24
recently,16
recep,1
recess,1
recession,2
recipe,1
recipient,2
recipients,3
reciprocal,3
recited,1
reciting,1
recognition,3
recognizable,1
recognize,1
recognizes,1
recognizing,1
recommend,2
recommendation,1
recommendations,2
recommended,4
reconciliation,2
reconfigured,1
reconsider,2
reconsidered,1
record,14
recorded,4
recording,3
recordings,2
records,4
recounts,1
recover,4
recovered,1
recoveries,1
recovery,11
recruiter,1
recruiters,3
recruits,3
recycling,1
red,10
redeem,1
redemption,1
redeployment,1
redfored,1
redistricting,1
redoubled,1
reduce,3
reduced,1
reducing,3
reduction,1
reductions,1
reed,2
reeling,1
reevaluation,1
reference,4
references,3
referendum,5
referendums,1
referred,3
referring,7
reflationist,2
reflect,5
reflected,1
reflecting,2
reflects,5
reform,7
reformers,1
reforms,3
refreshing,1
refuge,1
refugee,5
refugees,10
refusal,5
refuse,1
refused,1
regard,3
regarded,1
regardless,2
regeneration,1
regime,4
regimented,1
regimes,1
region,10
regional,5
regions,6
register,2
registered,3
regret,2
regular,4
regularly,2
regulate,1
regulated,1
regulates,1
regulation,11
regulations,9
regulator,2
regulators,3
regulatory,7
rehearsal,1
rehnquist,1
reich,10
reign,1
reignite,1
reigniting,1
reimburse,1
reimpose,1
rein,3
reincarnation,1
reinhardt,17
reinvigorate,1
reiterate,1
reiterated,3
reiterating,1
reject,1
rejected,10
rejecting,3
rejection,2
rejects,1
related,8
relates,2
relations,11
relationship,13
relationships,2
relative,1
relatively,4
relatives,3
relax,1
relaxation,1
relaxed,1
relaxing,1
release,16
released,10
releases,1
releasing,1
relevance,7
relevant,2
reliable,4
reliably,1
relied,1
relief,1
religion,3
religious,6
reluctance,3
reluctant,3
rely,1
remain,7
remained,5
remaining,1
remains,14
remake,1
remaking,2
remanded,2
remark,2
remarkable,1
remarks,6
remedies,2
remember,1
remembered,1
remind,3
remnants,1
removal,2
remove,3
removed,4
render,1
reneging,1
renegotiated,1
renegotiating,1
renegotiation,1
renew,1
renewed,3
renews,1
renmin,1
rent,7
rental,4
reopen,1
rep,2
repaid,1
repair,3
repayment,1
repeal,1
repeat,2
repeated,3
repeatedly,4
repelling,1
repercussions,1
repertoire,1
repetition,1
repetitive,1
replace,14
replacement,3
replacing,2
replicated,1
replicating,1
replied,3
report,27
reported,16
reporter,2
reporters,21
reporting,56
reports,13
represent,3
representative,7
representatives,4
represented,2
representing,3
represents,9
repression,1
repressive,1
reprised,1
republic,3
republican,50
republicans,33
republics,1
reputation,4
request,6
requested,5
requesting,2
requests,6
require,10
required,9
requirement,2
requirements,6
requires,5
requiring,5
rescinded,2
research,18
researcher,1
researches,1
resembles,1
resent,1
reservation,1
reservations,1
reserve,3
reserved,1
reset,1
resettle,1
resettlement,1
reshuffles,1
resident,1
resign,4
resignation,4
resigned,2
resigns,1
resist,3
resistance,1
resisting,1
resolution,3
resolve,4
resolved,2
resolving,2
resort,12
resource,1
resources,13
respect,4
respecting,1
respectively,1
respond,11
responded,6
respondents,3
responding,4
responds,1
response,21
responsibilities,1
responsibility,5
responsible,5
rest,8
restart,1
restaurant,2
restaurants,1
restock,1
restoration,1
restoring,3
restraint,2
restraints,1
restrict,1
restricted,1
restrictions,5
restrictive,1
result,6
resulting,1
results,9
resume,1
resurgent,2
resurrect,1
retail,3
retailer,5
retailers,9
retailing,1
retain,1
retaining,1
retains,1
retaking,1
retaliate,3
retaliated,3
retaliation,11
retaliatory,3
retest,2
retired,3
retirees,1
retirement,2
retirements,1
retransmitted,1
retrial,3
retrialpicking,1
retribution,1
return,2
returned,2
returning,4
returns,1
reuters,9
rev,3
revamping,1
reveal,2
revealed,1
reveals,1
revel,4
revelations,3
revenue,9
reverberate,1
reverence,1
reversal,1
reverse,2
reversed,4
reversing,1
review,4
reviewing,2
revise,2
revised,3
revising,2
revision,1
revisions,1
revive,2
reviving,1
revocation,1
revoke,1
revoked,1
revolt,2
revolutionary,4
revolved,1
reward,1
rewrite,2
rex,1
rhetoric,5
rhetorical,2
rhett,1
ri,1
rica,1
ricans,1
ricardo,2
ricci,1
rich,1
richard,4
richer,1
richest,2
richfield,1
richmond,1
rick,1
rico,3
ride,3
ridiculous,3
rifle,1
rigged,1
right,32
rights,24
riley,1
ringed,2
ringgit,1
rio,1
ripston,1
rise,10
rising,19
risk,6
risked,1
risking,1
risks,3
risky,2
rival,4
rivals,3
river,2
riveting,1
rize,1
roaches,1
road,2
roadsides,3
rob,1
robbery,1
robert,6
robin,2
robinson,1
robot,83
robotics,1
robots,1
robust,3
rock,7
rocked,2
rodriguez,1
rogelio,1
rokita,15
role,19
roles,2
roll,10
rollback,2
rollbacks,1
rolled,1
roller,1
rolling,8
rolls,1
roman,2
rome,4
romero,2
romney,3
ronald,2
ronny,2
room,7
rooms,1
root,2
rooted,1
roots,1
rose,7
roselyn,1
ross,2
rossello,1
rossiya,1
rotated,1
rotation,1
rotten,1
rough,3
roughly,8
round,1
route,5
routine,1
routinely,2
row,1
roy,1
royal,1
rr,3
rs,1
rub,1
rubbing,2
rucker,1
ruff,1
rule,12
ruled,6
rulers,1
rules,43
rulesauto,1
rulesu,1
ruleswashington,1
ruling,7
rulings,2
rummy,1
run,22
rundown,2
rung,1
runner,2
running,7
runs,3
rural,4
rush,1
rushed,1
russell,1
russia,43
russian,50
russians,1
rutherford,2
ryan,9
rybka,1
ryn,1
sabbatical,1
sabrina,1
sac,1
sacramento,5
sacrificed,1
sad,1
sadat,1
safe,5
safeguard,1
safeguards,4
safekeeping,1
safety,5
sake,1
saks,1
salaries,1
salary,3
sale,6
sales,11
salman,1
salty,2
salvador,2
salvation,1
salvo,1
sam,3
samantha,1
samjiyon,1
samuel,1
san,8
sana,1
sanchez,1
sanctioning,2
sanctions,7
sanctuary,1
sandel,1
sanders,11
sang,3
sanitation,1
sanitized,1
santa,1
sarah,12
sarasota,2
satisfying,1
satoshi,2
saturday,9
saudi,1
saul,1
savage,1
save,5
saving,2
savings,2
savvy,1
saw,19
saying,34
says,48
scale,2
scaling,1
scam,2
scampering,1
scandal,12
scandals,1
scarborough,1
scarier,1
scarred,1
scary,2
scene,2
scheduled,7
schneiderman,1
scholar,1
scholars,1
scholarship,1
school,24
schools,8
schoolscellphones,1
schumacher,2
schumer,1
schwab,2
science,2
scientist,1
scissors,1
scorched,1
score,2
scored,1
scores,2
scott,8
scrap,11
scratch,1
scratches,1
screaming,1
script,4
scripted,1
scrub,1
scrutinized,2
scrutiny,5
sea,2
seabreeze,2
seager,1
seamless,1
seamlessly,2
sean,1
seaport,2
search,1
season,8
seat,6
seated,1
seats,3
seattle,1
second,17
secretary,42
secrets,1
section,9
sections,2
sector,24
sectors,7
secular,2
secularists,1
secure,7
secured,3
securing,2
securities,2
security,28
sedition,1
seduce,2
seduction,2
see,37
seeded,1
seeing,10
seek,17
seekers,6
seeking,12
seeks,2
seem,5
seemed,5
seemingly,2
seems,9
seen,24
sees,3
seething,1
segment,2
segments,4
segregation,1
segregationists,1
seize,2
seized,2
seizing,2
select,87
selected,2
selection,2
selective,2
selects,1
self,5
sell,14
sellers,1
selling,12
selloff,12
sells,1
selma,1
semantics,1
semi,3
seminar,4
seminars,1
semitism,1
sen,6
senate,36
senator,12
senators,2
send,3
sending,1
seneca,22
seng,1
senior,27
sense,7
senses,1
sensible,1
sensors,1
sent,9
sentence,1
sentenced,1
sentient,1
sentiment,19
seohyun,1
seoul,10
separate,6
separately,3
september,5
serapio,1
sergei,2
sergey,2
serial,1
series,8
serious,9
seriously,5
sermon,5
sermonizing,1
sermons,2
servant,1
serve,8
served,17
serves,5
service,36
services,6
serving,7
sessions,13
set,37
setback,2
sets,2
setting,3
settings,1
settle,2
settled,1
settlement,14
seven,8
seventeen,1
several,25
severe,2
sex,8
sexual,6
shabaab,2
shabab,4
shade,1
shadow,3
shake,2
shaken,1
shakes,1
shakeup,1
shaking,1
shame,3
shane,1
shanghai,4
shape,1
shaped,2
shapiro,2
share,10
shared,5
shareese,1
shareholder,1
shareholders,1
shares,18
sharing,2
sharon,1
sharp,6
sharply,2
sharry,1
shattering,1
shaub,2
shaved,1
shaving,1
shaw,1
shea,1
shed,2
shedding,1
shelled,1
shelter,1
shelters,1
shepardson,1
sheriff,3
shield,1
shielded,4
shields,1
shift,1
shifts,1
shinzo,5
ship,1
shipbuilding,1
shipments,1
shipping,4
shirt,2
shirts,1
shock,1
shocking,1
shocks,1
shooting,1
shopkeeper,1
shops,1
short,9
shortage,3
shortages,9
shortageslabor,1
shortageslabour,1
shortcomings,1
shortened,1
shorter,1
shortly,6
shouldn,2
shout,1
shouted,2
shouting,3
show,21
showdown,3
showed,26
showing,5
shown,3
shows,7
shri,2
shrill,1
shrinking,1
shrug,1
shrugging,1
shuk,1
shulkin,46
shumaker,1
shut,2
shuts,1
shuttered,2
shuttering,1
shutting,1
siang,1
siberian,1
sickening,1
side,12
sided,3
sidelines,2
sides,10
sidestepped,2
sideway,1
sierra,2
sigh,1
sight,2
sign,8
signal,2
signaled,5
signalled,1
signals,3
signature,4
signatures,1
signed,13
significance,2
significant,11
significantly,1
signing,3
signs,5
silence,3
silent,4
silver,3
silvia,1
similar,8
similarly,1
simmering,2
simmers,1
simple,4
simply,5
simpson,2
simulated,1
simulating,1
simultaneously,1
sin,6
sinai,2
since,65
sincere,1
sincerely,1
sincerity,1
sinclair,35
sinead,1
singapore,1
singer,9
singers,4
singh,1
single,11
singled,1
sink,2
sinking,1
sipalan,1
sir,1
sisi,18
sissi,12
sit,6
sites,1
sitting,1
situation,10
six,16
sixth,1
size,6
sized,1
skeptical,2
skies,2
skill,2
skilled,1
skills,3
skripal,2
skyscrapers,1
slain,1
slammed,1
slandering,1
slanted,2
slap,3
slapped,5
slash,2
slashing,1
sleep,1
sleeping,1
sleeveless,1
slender,1
slid,3
sliding,1
slight,2
slightly,5
slim,2
slipped,6
slit,1
slog,1
slogan,2
slogans,1
sloping,1
slow,5
slowdown,1
slowed,1
slower,3
slows,1
sluggish,1
slump,1
slumped,4
slumping,1
small,10
smaller,5
smart,1
smash,1
smell,2
smelly,1
smith,2
smithfield,1
smog,1
smooth,1
smugglers,3
snapchat,1
sncf,1
sneak,1
snuck,1
soap,1
soar,1
soberly,1
soccer,2
social,28
socialist,1
societies,1
society,7
socrates,2
soft,2
softer,1
software,1
sokeel,1
sol,1
solar,2
sold,4
soldier,2
soldiers,3
sole,1
solid,8
solidarity,1
solo,1
solomon,2
solution,6
solutions,11
solving,1
somali,3
somalia,5
somebody,1
someone,8
something,18
sometime,2
sometimes,10
son,11
song,2
songs,3
soon,11
sooner,1
sophistication,1
sordid,1
sorkin,1
sorkingood,1
sort,7
sought,5
soul,2
sound,2
sounded,1
sounds,1
sour,2
source,6
sources,4
south,48
southeast,2
southern,14
southwest,8
sovereignty,2
soviet,2
soybean,5
soybeans,5
spa,2
space,9
spagat,1
spam,1
spanish,2
spare,1
spared,1
sparing,1
spark,1
sparked,3
sparkling,1
sparks,1
sparred,1
sparsely,1
spat,2
speak,8
speaker,1
speakers,1
speaking,9
spearheaded,1
special,11
specialist,1
species,2
specific,8
specifically,7
specifics,1
specify,1
spectator,1
sped,1
speech,16
speeches,5
speed,3
speeding,2
spell,1
spells,1
spend,6
spending,23
spent,8
spielberg,1
spiral,3
spirals,1
spirit,1
split,5
spoil,2
spoiled,1
spoiling,1
spoke,11
spoken,4
spokesman,10
spokeswoman,10
sponsor,1
sponsored,2
sponsors,1
spooked,1
spoon,2
spoons,1
sporadically,1
sport,3
sporting,3
sportively,1
sports,3
spot,3
spotlight,1
spotted,2
spouse,1
sprawling,1
spread,6
spreads,1
spring,8
spun,1
spur,1
spurious,1
spy,9
squander,1
squandered,1
square,3
sriskandarajah,1
st,3
stabilise,1
stability,4
stabilize,1
stabilizes,1
stable,1
staff,19
staffed,2
staffer,1
staffers,2
staffs,2
stage,5
staged,4
stages,2
stagnation,1
stained,1
stairs,1
stake,3
stakes,1
staley,1
stalk,1
stalls,1
stamp,1
stance,5
stand,3
standard,9
standards,37
standardsnew,1
standing,3
standoff,1
stands,3
standstill,1
stanford,5
stanley,5
stanway,1
star,4
stark,1
starring,1
stars,3
start,13
started,14
starting,5
starts,1
startthe,1
state,150
stated,1
statement,42
statements,12
states,137
statesome,1
station,10
stationary,1
stationed,1
stations,25
statistics,1
status,10
statute,1
stay,5
stayed,3
staying,3
steadied,1
steadily,2
steady,3
stealing,2
steals,2
steam,2
steel,38
steelmakers,2
steep,5
steeped,1
stella,2
stemmed,1
stemming,1
step,5
stephanie,1
stephen,6
steppingstone,1
steps,10
sterling,1
steve,3
steven,7
stevenson,1
stew,1
stick,4
sticking,1
stiff,1
stifle,2
stifling,1
still,50
stint,1
stir,1
stock,25
stocks,18
stocksnew,1
stockton,1
stoic,3
stoics,2
stoke,2
stoked,1
stoking,1
stolen,7
stonemr,1
stood,3
stop,32
stopped,4
stopping,2
stops,3
store,1
stores,5
stories,14
storm,2
stormy,1
story,14
storytelling,1
straight,3
strained,1
strangers,1
strategic,5
strategist,10
strategy,6
stream,1
streamline,1
street,18
streets,2
strength,4
strengthen,1
strengthened,2
strengthening,1
stressing,1
stricter,3
strident,1
strike,8
strikes,4
striking,3
strikingly,1
string,3
stripped,1
stripping,1
strive,1
striving,1
strong,20
stronger,4
stronghold,1
strongly,2
strongmen,1
struck,4
structural,1
structure,3
structured,1
structuring,1
struggle,5
struggled,2
struggles,2
struggling,2
stubborn,1
stuck,1
student,3
students,3
studied,2
studies,1
studio,2
studios,1
study,2
stuff,2
stump,1
stunned,1
stunts,1
style,11
stylistically,1
subdued,1
subject,5
subjected,2
subjecting,1
submission,1
submissions,1
